source,texte
arduino logs13,"Discomfort and Fatigue:Elevated CO2 levels can cause discomfort, drowsiness, and fatigue among occupants. This can contribute to reduced comfort and well-being in indoor spaces."
arduino logs13,"Headaches and Dizziness:Breathing in high levels of CO2 may cause headaches, dizziness, and even shortness of breath in some individuals. These symptoms can further affect comfort and overall health."
arduino logs13,"Poor Indoor Air Quality:High CO2 levels often indicate insufficient ventilation in indoor spaces. Inadequate ventilation can result in the buildup of other indoor pollutants, such as volatile organic compounds (VOCs), odors, and airborne contaminants, which can further impact air quality and human health."
arduino logs13,"Potential Health Risks:Prolonged exposure to high levels of CO2 can potentially lead to more severe health effects, including respiratory issues, increased heart rate, elevated blood pressure, and in extreme cases, asphyxiation. However, it’s important to note that reaching such high CO2 concentrations in well-ventilated spaces is unlikely."
arduino logs13,"To maintain a healthy indoor environment, it is recommended to ensure adequate ventilation, monitor CO2 levels, and take corrective measures if the concentrations exceed acceptable thresholds. Proper ventilation systems, such as mechanical ventilation or opening windows for natural ventilation, can help remove stale air and replenish it with fresh outdoor air, effectively lowering CO2 levels and improving indoor air quality."
arduino logs13,What is NDIR Technology?
arduino logs13,NDIR stands for Non-Dispersive Infrared technology. It is a sensing technique used for the detection and measurement of gases in various applications.
arduino logs13,"NDIR technology relies on the principle that different gases absorb infrared light at specific wavelengths. By passing infrared light through a sample gas and measuring the amount of light absorbed, NDIR sensors can determine the concentration of the target gas in the sample."
arduino logs13,Here’s a simplified explanation of how NDIR technology works:
arduino logs13,Light Source: An infrared light source emits infrared radiation at specific wavelengths.
arduino logs13,"Sample Chamber: The sample gas, which may contain the target gas to be measured, is passed through a sample chamber."
arduino logs13,Optical Filter: An optical filter is placed in front of a detector. This filter allows only the specific wavelength of infrared light that the target gas absorbs to pass through.
arduino logs13,Detector: The detector measures the intensity of the infrared light that reaches it after passing through the sample chamber. The intensity is affected by the amount of infrared light absorbed by the target gas.
arduino logs13,"Signal Processing: The detector sends the measured intensity to signal processing electronics, which calculate the gas concentration based on the known absorption characteristics of the target gas."
arduino logs13,"NDIR technology offers several advantages for gas detection and measurement, including:"
arduino logs13,Specificity: NDIR sensors can be designed to detect specific gases by selecting appropriate infrared wavelengths.
arduino logs13,"Sensitivity: NDIR sensors can achieve high sensitivity, allowing accurate measurements even at low gas concentrations."
arduino logs13,"Stability: NDIR sensors are known for their long-term stability and resistance to environmental factors, such astemperature and humidity."
arduino logs13,"Wide Range: NDIR technology can be applied to measure a wide range of gases, including carbon dioxide (CO2), carbon monoxide (CO), methane (CH4), and various hydrocarbons."
arduino logs13,"Due to its accuracy and reliability, NDIR technology finds applications in various industries, including environmental monitoring, industrial safety, indoor air quality monitoring, gas leak detection, and combustion analysis, among others."
arduino logs13,Infrared CO2 Sensor interfacing with Arduino:
arduino logs13,I am using my Arduino Nano development board but you can also do the same exact connections on a breadboard.
arduino logs13,Simply connect the RED and Black wires to the Arduino 5V and GND pins. And connect the Green wire to the Arduino pin 2.
arduino logs13,The SSD1306 Oled display module VCC and GND pins are connected to the Arduino 3.3V and GND pins. Whereas the SCL and SDA pins of the Oled display module are connected to the Arduino Analog pins A5 and A4. A5 is the SCL and A4 is the SDA.
arduino logs13,The 5V buzzer is connected to the Arduino pin 8.
arduino logs13,"During the practical demonstration, when I was using the Arduino 5V the sensor would behave in an abnormal way. Then I switched to my 5V and 3A power supply."
arduino logs13,I have a detailed tutorial on how to make your own5V and 3A power supplyfor your projects.
arduino logs13,Download the Required Libraries:
arduino logs13,Adafruit_GFX
arduino logs13,Adafruit_SSD1306
arduino logs13,"Or if you want to install these libraries using the Arduino IDE, then you can follow these steps."
arduino logs13,"Go to the Sketch menu > then to Include Library, and click on the Manage Libraries. search for the Adafruit_GFX library and install it. Next, search for the Adafruit_SSD1306 library and install it. I have explained this in the video tutorial available at the end of this article."
arduino logs13,Gravity Infrared CO2 Arduino Programming:
arduino logs13,"I downloaded this code from the DFrobot official website and of course I made a few changes. I added code for the Oled display module and for the 5V buzzer. So, when the CO2 ppm level inside a room increases above 600 ppm the buzzer is automatically turned ON and when the CO2 ppm level decreases below 600 ppm the buzzer is automatically turned OFF."
arduino logs13,"Along with the Buzzer you can also use a relay to control the Exhaust Fan, or to open the window. It depends on you, what exactly you want to control when the CO2 ppm value increases inside the room. Anyway, I have already uploaded this program and now let’s watch the Gravity Infrared CO2 Sensor V2.0 in action."
arduino logs13,Arduino and CO2 Sensor Practical Demonstration:
arduino logs13,I am going to usemy 4S lithium Ion batteryto power up the Arduino. So that I can freely move around and complete my testing.
arduino logs13,"One more thing that I would like to talk about is, I am not using the Arduino 5V but I am using the 5V from my regulated power supply its 3A which is more than enough for its smooth operation."
